"","artist_id","artist","image","genres","popularity","link","followers","id","image_url"
"328","3IYUhFvPQItj6xySrBmZkd","Creedence Clearwater Revival","3IYUhFvPQItj6xySrBmZkd.png","['album rock', 'classic rock', 'country rock', 'rock', 'southern rock', 'swamp rock']",80,"https://api.spotify.com/v1/artists/3IYUhFvPQItj6xySrBmZkd",4883103,"10W8pRsowJUxbE2zH3s0HQWUp1H6E0LbF","https://drive.google.com/file/d/10W8pRsowJUxbE2zH3s0HQWUp1H6E0LbF"
"329","6x33CmZWo2Ve4hxYl2Craq","Foghat","6x33CmZWo2Ve4hxYl2Craq.png","['album rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",57,"https://api.spotify.com/v1/artists/6x33CmZWo2Ve4hxYl2Craq",661128,"1VoAKGRsy5yDae0kLqdnCrrq0og7Wj4b6","https://drive.google.com/file/d/1VoAKGRsy5yDae0kLqdnCrrq0og7Wj4b6"
"330","3rIZMv9rysU7JkLzEaC5Jp","Snow Patrol","3rIZMv9rysU7JkLzEaC5Jp.png","['irish rock', 'modern rock', 'neo mellow', 'permanent wave', 'pop rock', 'rock']",72,"https://api.spotify.com/v1/artists/3rIZMv9rysU7JkLzEaC5Jp",2495426,"12mB_xxDkt1G6p-iiykHAggEUzssT8XJj","https://drive.google.com/file/d/12mB_xxDkt1G6p-iiykHAggEUzssT8XJj"
"331","0XKOBt59crntr7HQXXO8Yz","Brooks & Dunn","0XKOBt59crntr7HQXXO8Yz.png","['contemporary country', 'country', 'country road', 'country rock']",73,"https://api.spotify.com/v1/artists/0XKOBt59crntr7HQXXO8Yz",2154814,"198ed7FoX7i2uRbPbQRmfcHw67r39dk5R","https://drive.google.com/file/d/198ed7FoX7i2uRbPbQRmfcHw67r39dk5R"
"332","3TyeX0lk4B7k56ukfzEE0z","Tenille Townes","3TyeX0lk4B7k56ukfzEE0z.png","['alberta country', 'contemporary country', 'country', 'country pop']",59,"https://api.spotify.com/v1/artists/3TyeX0lk4B7k56ukfzEE0z",104886,"1FlN5-D7gSeN1Yc70r7rr3a2EijTrXZpI","https://drive.google.com/file/d/1FlN5-D7gSeN1Yc70r7rr3a2EijTrXZpI"
"333","17VaTNp7RfgYr5JAJKTqAv","The Wilkinsons","17VaTNp7RfgYr5JAJKTqAv.png","['canadian country', 'country']",35,"https://api.spotify.com/v1/artists/17VaTNp7RfgYr5JAJKTqAv",24682,"1XDifUIfFgn8HJ1tv_rN47jH-hrIVOBQQ","https://drive.google.com/file/d/1XDifUIfFgn8HJ1tv_rN47jH-hrIVOBQQ"
"334","1SvG3y1gYAFOsv9785Xu9T","Tom T. Hall","1SvG3y1gYAFOsv9785Xu9T.png","['classic country pop', 'country', 'country rock', 'folk', 'outlaw country']",55,"https://api.spotify.com/v1/artists/1SvG3y1gYAFOsv9785Xu9T",193656,"1O-tUknsh_TFhAzP_dPdkZ9NH2S-B3qy8","https://drive.google.com/file/d/1O-tUknsh_TFhAzP_dPdkZ9NH2S-B3qy8"
"335","08rMCq2ek1YjdDBsCPVH2s","Amerie","08rMCq2ek1YjdDBsCPVH2s.png","['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",58,"https://api.spotify.com/v1/artists/08rMCq2ek1YjdDBsCPVH2s",746115,"1tOimKrD1wnRyLpIEiCNuobhu9AL5u5yu","https://drive.google.com/file/d/1tOimKrD1wnRyLpIEiCNuobhu9AL5u5yu"
"336","4tw2Lmn9tTPUv7Gy7mVPI4","Kenny Rogers","4tw2Lmn9tTPUv7Gy7mVPI4.png","['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",72,"https://api.spotify.com/v1/artists/4tw2Lmn9tTPUv7Gy7mVPI4",1948488,"17DtRoE4p9QE5qzfVk0Tc8xunNB47hy5K","https://drive.google.com/file/d/17DtRoE4p9QE5qzfVk0Tc8xunNB47hy5K"
"337","4iHNK0tOyZPYnBU7nGAgpQ","Mariah Carey","4iHNK0tOyZPYnBU7nGAgpQ.png","['dance pop', 'pop', 'urban contemporary']",81,"https://api.spotify.com/v1/artists/4iHNK0tOyZPYnBU7nGAgpQ",7494204,"1TOUSmaobwCAml7vN5Vs_ggaGBrgdi3ni","https://drive.google.com/file/d/1TOUSmaobwCAml7vN5Vs_ggaGBrgdi3ni"
"338","1g8uGVofjr2ApBrI8OZhJf","DJ Clue","1g8uGVofjr2ApBrI8OZhJf.png","['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop']",46,"https://api.spotify.com/v1/artists/1g8uGVofjr2ApBrI8OZhJf",203462,"1FVOY6ao_hiq1Qa0AWtZ2nSIvPVdDdcIX","https://drive.google.com/file/d/1FVOY6ao_hiq1Qa0AWtZ2nSIvPVdDdcIX"
"339","3tkZthBATD0S45hm1DmB2O","Sammy Kershaw","3tkZthBATD0S45hm1DmB2O.png","['country', 'country road', 'country rock']",58,"https://api.spotify.com/v1/artists/3tkZthBATD0S45hm1DmB2O",479947,"1z6r9pusPkc8_fAIqLua_Em10aSEyMeyd","https://drive.google.com/file/d/1z6r9pusPkc8_fAIqLua_Em10aSEyMeyd"
"340","6x2LnllRG5uGarZMsD4iO8","Thomas Rhett","6x2LnllRG5uGarZMsD4iO8.png","['contemporary country', 'country', 'country road', 'modern country rock']",77,"https://api.spotify.com/v1/artists/6x2LnllRG5uGarZMsD4iO8",4036594,"18_l6_-MVBWPmNmJwrA8QwwynZWMZ1V_c","https://drive.google.com/file/d/18_l6_-MVBWPmNmJwrA8QwwynZWMZ1V_c"
"341","4hwJwkgsufeilLXS1ZfJqq","The Unlikely Candidates","4hwJwkgsufeilLXS1ZfJqq.png","['fort worth indie', 'indie poptimism', 'modern alternative rock', 'modern rock', 'rock']",59,"https://api.spotify.com/v1/artists/4hwJwkgsufeilLXS1ZfJqq",164802,"1LVW6z-_3EbgffjHaNUdx8oozwx_f2tzj","https://drive.google.com/file/d/1LVW6z-_3EbgffjHaNUdx8oozwx_f2tzj"
"342","3b8QkneNDz4JHKKKlLgYZg","Florida Georgia Line","3b8QkneNDz4JHKKKlLgYZg.png","['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",80,"https://api.spotify.com/v1/artists/3b8QkneNDz4JHKKKlLgYZg",4662290,"106pFWw1NJBnYVMKulUKuzfMWdFwt3TjW","https://drive.google.com/file/d/106pFWw1NJBnYVMKulUKuzfMWdFwt3TjW"
"343","7pDkjftAxiFHomWsPNkapS","DJ Muggs","7pDkjftAxiFHomWsPNkapS.png","['alternative hip hop', 'boom bap', 'hardcore hip hop', 'hip hop', 'turntablism', 'underground hip hop']",50,"https://api.spotify.com/v1/artists/7pDkjftAxiFHomWsPNkapS",59871,"1azZw8boQ-wvS1pjQisZLVuJ8xoqmUL7w","https://drive.google.com/file/d/1azZw8boQ-wvS1pjQisZLVuJ8xoqmUL7w"
"344","5q4AzEtCoYJyXjMMoEkSU5","Bachman-Turner Overdrive","5q4AzEtCoYJyXjMMoEkSU5.png","['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",64,"https://api.spotify.com/v1/artists/5q4AzEtCoYJyXjMMoEkSU5",747095,"1tU0XF5W4SPmgMcbR1sP76o90cDsNKN0o","https://drive.google.com/file/d/1tU0XF5W4SPmgMcbR1sP76o90cDsNKN0o"
"345","0bc7dhY6YXL35m1G0jVwuW","Keith Whitley","0bc7dhY6YXL35m1G0jVwuW.png","['country', 'country rock']",59,"https://api.spotify.com/v1/artists/0bc7dhY6YXL35m1G0jVwuW",324996,"1y0d0RBqQmzP3ZOhfU_P8kVbsbHIoEamo","https://drive.google.com/file/d/1y0d0RBqQmzP3ZOhfU_P8kVbsbHIoEamo"
"346","3zxKH0qp3nBCuPZCZT5Vaf","Yellowcard","3zxKH0qp3nBCuPZCZT5Vaf.png","['bow pop', 'pop punk', 'rock', 'socal pop punk']",66,"https://api.spotify.com/v1/artists/3zxKH0qp3nBCuPZCZT5Vaf",1280955,"1sy9suC4zx4b_zpyX5wAiYhjZAB-oT6O2","https://drive.google.com/file/d/1sy9suC4zx4b_zpyX5wAiYhjZAB-oT6O2"
"347","1LB8qB5BPb3MHQrfkvifXU","Cheap Trick","1LB8qB5BPb3MHQrfkvifXU.png","['album rock', 'art rock', 'beatlesque', 'blues rock', 'classic rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'power pop', 'rock', 'soft rock']",65,"https://api.spotify.com/v1/artists/1LB8qB5BPb3MHQrfkvifXU",1110494,"1aZ0g8D07ggOIiNYROjc-cfUalSg2wy5Y","https://drive.google.com/file/d/1aZ0g8D07ggOIiNYROjc-cfUalSg2wy5Y"
"348","0cQuYRSzlItquYxsQKDvVc","The Guess Who","0cQuYRSzlItquYxsQKDvVc.png","['album rock', 'art rock', 'blues rock', 'classic canadian rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",60,"https://api.spotify.com/v1/artists/0cQuYRSzlItquYxsQKDvVc",505222,"13f-TsFwIdqf5InnpyFBE07hXAsYbVFB8","https://drive.google.com/file/d/13f-TsFwIdqf5InnpyFBE07hXAsYbVFB8"
"349","0LbLWjaweRbO4FDKYlbfNt","Kaiser Chiefs","0LbLWjaweRbO4FDKYlbfNt.png","['alternative rock', 'modern rock', 'rock']",64,"https://api.spotify.com/v1/artists/0LbLWjaweRbO4FDKYlbfNt",1154938,"1LTB_KQsh_dlHxv3dwwsUbuq-LeIZhQZ4","https://drive.google.com/file/d/1LTB_KQsh_dlHxv3dwwsUbuq-LeIZhQZ4"
"350","7jZMxhsB8djyIbYmoiJSTs","Kiana Ledé","7jZMxhsB8djyIbYmoiJSTs.png","['alternative r&b', 'chill r&b', 'dance pop', 'pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",70,"https://api.spotify.com/v1/artists/7jZMxhsB8djyIbYmoiJSTs",1197985,"1X3EEwOZ2va2qia-R74Xf9_MpxIVZna5t","https://drive.google.com/file/d/1X3EEwOZ2va2qia-R74Xf9_MpxIVZna5t"
"351","4sb7rZNN93BSS6Gqgepo4v","Too $hort","4sb7rZNN93BSS6Gqgepo4v.png","['cali rap', 'gangster rap', 'golden age hip hop', 'hip hop', 'hyphy', 'oakland hip hop', 'pop rap', 'rap', 'southern hip hop', 'west coast rap']",69,"https://api.spotify.com/v1/artists/4sb7rZNN93BSS6Gqgepo4v",1160184,"12BLIKT6wxXgQz_N9ucx4KvlPHDBpK7yo","https://drive.google.com/file/d/12BLIKT6wxXgQz_N9ucx4KvlPHDBpK7yo"
"352","0FcmRWJUfnCuwoXE1H2b0H","Restless Heart","0FcmRWJUfnCuwoXE1H2b0H.png","['country', 'country rock']",49,"https://api.spotify.com/v1/artists/0FcmRWJUfnCuwoXE1H2b0H",186429,"1rUT2_ZhyUD5UiFyRoVaSPgU1MKuTyoD8","https://drive.google.com/file/d/1rUT2_ZhyUD5UiFyRoVaSPgU1MKuTyoD8"
"353","0Tob4H0FLtEONHU1MjpUEp","Tinie Tempah","0Tob4H0FLtEONHU1MjpUEp.png","['dance pop', 'edm', 'grime', 'house', 'pop dance', 'pop rap', 'tropical house']",68,"https://api.spotify.com/v1/artists/0Tob4H0FLtEONHU1MjpUEp",813946,"1--kQvH1sDGIAkzLqI1o6lpZReZQK2dIs","https://drive.google.com/file/d/1--kQvH1sDGIAkzLqI1o6lpZReZQK2dIs"
"354","6VimeBsWv0rmWzxd6roZZC","Heltah Skeltah","6VimeBsWv0rmWzxd6roZZC.png","['alternative hip hop', 'boom bap', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'turntablism']",44,"https://api.spotify.com/v1/artists/6VimeBsWv0rmWzxd6roZZC",110627,"18FoqnezTFjx3fRHfAnTBe0f3QhpCVwTx","https://drive.google.com/file/d/18FoqnezTFjx3fRHfAnTBe0f3QhpCVwTx"
"355","5UqTO8smerMvxHYA5xsXb6","Sonic Youth","5UqTO8smerMvxHYA5xsXb6.png","['alternative rock', 'art rock', 'indie rock', 'new wave', 'noise pop', 'noise rock', 'post-punk', 'rock']",64,"https://api.spotify.com/v1/artists/5UqTO8smerMvxHYA5xsXb6",871381,"1h3KaeCeD2Qu94YwRPPRdieZ-mklSX2d2","https://drive.google.com/file/d/1h3KaeCeD2Qu94YwRPPRdieZ-mklSX2d2"
"356","2uH0RyPcX7fnCcT90HFDQX","Manic Street Preachers","2uH0RyPcX7fnCcT90HFDQX.png","['alternative rock', 'britpop', 'modern rock', 'permanent wave', 'pop rock', 'rock', 'welsh rock']",61,"https://api.spotify.com/v1/artists/2uH0RyPcX7fnCcT90HFDQX",561707,"1EbE-IL8onriz51dSXLwRQJbIC2mLZdfy","https://drive.google.com/file/d/1EbE-IL8onriz51dSXLwRQJbIC2mLZdfy"
"357","73KwqWuob0R53I14Vs56p9","Jesy Nelson","73KwqWuob0R53I14Vs56p9.png","['dance pop', 'pop']",55,"https://api.spotify.com/v1/artists/73KwqWuob0R53I14Vs56p9",37569,"1hzbm5SBAo_2qONifvEylPrxOwPhjsfKn","https://drive.google.com/file/d/1hzbm5SBAo_2qONifvEylPrxOwPhjsfKn"
"358","2KEqzdPS7M5YwGmiuPTdr5","Rina Sawayama","2KEqzdPS7M5YwGmiuPTdr5.png","['art pop', 'dance pop', 'electropop', 'escape room', 'pop']",70,"https://api.spotify.com/v1/artists/2KEqzdPS7M5YwGmiuPTdr5",663537,"1wIwl8mfDlpEF8fxdGOJQntO6SJvKXq2c","https://drive.google.com/file/d/1wIwl8mfDlpEF8fxdGOJQntO6SJvKXq2c"
"359","6icQOAFXDZKsumw3YXyusw","Lil Yachty","6icQOAFXDZKsumw3YXyusw.png","['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap', 'underground hip hop', 'viral rap']",82,"https://api.spotify.com/v1/artists/6icQOAFXDZKsumw3YXyusw",7843776,"1Jy2cqNRKwiPQhFFQh8AnYJtl5wzuED-P","https://drive.google.com/file/d/1Jy2cqNRKwiPQhFFQh8AnYJtl5wzuED-P"
"360","2UZMlIwnkgAEDBsw1Rejkn","Tom Petty","2UZMlIwnkgAEDBsw1Rejkn.png","['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",72,"https://api.spotify.com/v1/artists/2UZMlIwnkgAEDBsw1Rejkn",1867394,"1hWoRxkelaUEC_eDpcNktQEGceFlmEeBN","https://drive.google.com/file/d/1hWoRxkelaUEC_eDpcNktQEGceFlmEeBN"
"361","34c4iQ5tkaZKu6Sv28BTde","Danzig","34c4iQ5tkaZKu6Sv28BTde.png","['alternative metal', 'hard rock', 'metal', 'rock']",63,"https://api.spotify.com/v1/artists/34c4iQ5tkaZKu6Sv28BTde",674947,"1rhs__5R8qWV7J4RfuPEMmoYOzikzBYut","https://drive.google.com/file/d/1rhs__5R8qWV7J4RfuPEMmoYOzikzBYut"
"362","6DIS6PRrLS3wbnZsf7vYic","WALK THE MOON","6DIS6PRrLS3wbnZsf7vYic.png","['dance pop', 'dance rock', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",73,"https://api.spotify.com/v1/artists/6DIS6PRrLS3wbnZsf7vYic",1881291,"13iwvtVlZp551Q4sbDVSDzJ04Bpi6lA9w","https://drive.google.com/file/d/13iwvtVlZp551Q4sbDVSDzJ04Bpi6lA9w"
"363","5xuNBZoM7z1Vv8IQ6uM0p6","JoJo","5xuNBZoM7z1Vv8IQ6uM0p6.png","['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",68,"https://api.spotify.com/v1/artists/5xuNBZoM7z1Vv8IQ6uM0p6",2038527,"1GUAFs7-I4Mp8URH231CSzQWVDAg-bluO","https://drive.google.com/file/d/1GUAFs7-I4Mp8URH231CSzQWVDAg-bluO"
"364","6CsleyOZtyt16saX8WhzDx","Brother Ali","6CsleyOZtyt16saX8WhzDx.png","['abstract hip hop', 'alternative hip hop', 'conscious hip hop', 'hip hop', 'minnesota hip hop', 'political hip hop', 'pop rap', 'underground rap']",53,"https://api.spotify.com/v1/artists/6CsleyOZtyt16saX8WhzDx",194738,"1yt93yTZaekwa42LRawQx35IBIas7vkBg","https://drive.google.com/file/d/1yt93yTZaekwa42LRawQx35IBIas7vkBg"
"365","711MCceyCBcFnzjGY4Q7Un","AC/DC","711MCceyCBcFnzjGY4Q7Un.png","['australian rock', 'hard rock', 'rock']",84,"https://api.spotify.com/v1/artists/711MCceyCBcFnzjGY4Q7Un",22395239,"18MeeS_XE6MhYvwJOhLITktt3c-SO31hK","https://drive.google.com/file/d/18MeeS_XE6MhYvwJOhLITktt3c-SO31hK"
"366","2Omy3P5hFZym7FKum1JA1s","UFO","2Omy3P5hFZym7FKum1JA1s.png","['album rock', 'blues rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']",55,"https://api.spotify.com/v1/artists/2Omy3P5hFZym7FKum1JA1s",447619,"1ieTKHa8geJGZHDah5hMg7Mq6IrMidqPC","https://drive.google.com/file/d/1ieTKHa8geJGZHDah5hMg7Mq6IrMidqPC"
"367","4AgQTHagFdBq8VL791lSXz","Keith Anderson","4AgQTHagFdBq8VL791lSXz.png","['contemporary country', 'country', 'country road', 'modern country rock', 'oklahoma country']",51,"https://api.spotify.com/v1/artists/4AgQTHagFdBq8VL791lSXz",330378,"1YI5kME-i3U_6LL9tFKnsFWMeCVEV_cOc","https://drive.google.com/file/d/1YI5kME-i3U_6LL9tFKnsFWMeCVEV_cOc"
"368","6wFId9Jhuf9AKVzWboOj2B","Jurassic 5","6wFId9Jhuf9AKVzWboOj2B.png","['alternative hip hop', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",59,"https://api.spotify.com/v1/artists/6wFId9Jhuf9AKVzWboOj2B",374332,"18Z7ULA2GAFc7R430QIKcQRVHQZBzodle","https://drive.google.com/file/d/18Z7ULA2GAFc7R430QIKcQRVHQZBzodle"
"369","3r1XkJ7vCs8kHBSzGvPLdP","slowthai","3r1XkJ7vCs8kHBSzGvPLdP.png","['hip hop', 'rap', 'uk alternative hip hop', 'uk hip hop', 'underground hip hop']",68,"https://api.spotify.com/v1/artists/3r1XkJ7vCs8kHBSzGvPLdP",424359,"1L2W2mQxlWO_rN45usKzjPAgAjx-lI-7-","https://drive.google.com/file/d/1L2W2mQxlWO_rN45usKzjPAgAjx-lI-7-"
"370","7e10JUMF7MJmmwYpnTSMI5","Dave East","7e10JUMF7MJmmwYpnTSMI5.png","['gangster rap', 'harlem hip hop', 'hip hop', 'nyc rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",67,"https://api.spotify.com/v1/artists/7e10JUMF7MJmmwYpnTSMI5",580364,"1KbtK1IxzIYvL6GQQyaU_gR8f-tMr8yL2","https://drive.google.com/file/d/1KbtK1IxzIYvL6GQQyaU_gR8f-tMr8yL2"
"371","1Y8cdNmUJH7yBTd9yOvr5i","Destiny's Child","1Y8cdNmUJH7yBTd9yOvr5i.png","['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",76,"https://api.spotify.com/v1/artists/1Y8cdNmUJH7yBTd9yOvr5i",5408701,"10JvkuE80oRLhID7sqmugP-0zu1z-p8wj","https://drive.google.com/file/d/10JvkuE80oRLhID7sqmugP-0zu1z-p8wj"
"372","1Zn69emN3uZsF6YwCrkgYp","Trent Tomlinson","1Zn69emN3uZsF6YwCrkgYp.png","['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",47,"https://api.spotify.com/v1/artists/1Zn69emN3uZsF6YwCrkgYp",179360,"1wEAp-ErOA-YFLF8H9jJAprizK7vtapFY","https://drive.google.com/file/d/1wEAp-ErOA-YFLF8H9jJAprizK7vtapFY"
"373","2AfU5LYBVCiCtuCCfM7uVX","Kota the Friend","2AfU5LYBVCiCtuCCfM7uVX.png","['hip hop', 'rap', 'underground hip hop']",69,"https://api.spotify.com/v1/artists/2AfU5LYBVCiCtuCCfM7uVX",508306,"1ctgnhzDhnvp4Eg-LOeCdyposghP2AzhC","https://drive.google.com/file/d/1ctgnhzDhnvp4Eg-LOeCdyposghP2AzhC"
"374","6lHL3ubAMgSasKjNqKb8HF","Mýa","6lHL3ubAMgSasKjNqKb8HF.png","['contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop r&b', 'r&b', 'urban contemporary']",66,"https://api.spotify.com/v1/artists/6lHL3ubAMgSasKjNqKb8HF",1096850,"144FMU2Xobt75ho1z0jW5YkVsujfnhB1w","https://drive.google.com/file/d/144FMU2Xobt75ho1z0jW5YkVsujfnhB1w"
"375","76fO70b6BK2xt3UVOe4BIZ","Thug Life","76fO70b6BK2xt3UVOe4BIZ.png","['gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",50,"https://api.spotify.com/v1/artists/76fO70b6BK2xt3UVOe4BIZ",738419,"1U90T_hh7gI9ncys3E3KFyucLvf83P2J-","https://drive.google.com/file/d/1U90T_hh7gI9ncys3E3KFyucLvf83P2J-"
"376","6wdvERzX4CUCOXu6hSS95x","Natalia Kills","6wdvERzX4CUCOXu6hSS95x.png","['candy pop', 'dance pop', 'dark pop', 'electropop', 'escape room', 'post-teen pop']",56,"https://api.spotify.com/v1/artists/6wdvERzX4CUCOXu6hSS95x",348682,"1xIQOqrU_duRl2k6Pbl0jVsk1128_qSjr","https://drive.google.com/file/d/1xIQOqrU_duRl2k6Pbl0jVsk1128_qSjr"
"377","4nDoRrQiYLoBzwC5BhVJzF","Camila Cabello","4nDoRrQiYLoBzwC5BhVJzF.png","['dance pop', 'pop', 'post-teen pop']",84,"https://api.spotify.com/v1/artists/4nDoRrQiYLoBzwC5BhVJzF",25533987,"1Pc_UNONhWRU2KvBi2x3d5MFBdCHzr18I","https://drive.google.com/file/d/1Pc_UNONhWRU2KvBi2x3d5MFBdCHzr18I"
"378","0cwmNvclzPd8mQnoHuIksj","Vengaboys","0cwmNvclzPd8mQnoHuIksj.png","['bubblegum dance', 'dance pop', 'eurodance', 'europop']",66,"https://api.spotify.com/v1/artists/0cwmNvclzPd8mQnoHuIksj",322306,"1YRumMwmBrm_AoLkhDXByolHJIObfACfa","https://drive.google.com/file/d/1YRumMwmBrm_AoLkhDXByolHJIObfACfa"
"379","4Rxn7Im3LGfyRkY2FlHhWi","Nick Jonas","4Rxn7Im3LGfyRkY2FlHhWi.png","['dance pop', 'pop', 'post-teen pop']",70,"https://api.spotify.com/v1/artists/4Rxn7Im3LGfyRkY2FlHhWi",7929585,"1PgP-wV-fcPMu2YrLwvstrDstwVDCDc9-","https://drive.google.com/file/d/1PgP-wV-fcPMu2YrLwvstrDstwVDCDc9-"
"380","64M6ah0SkkRsnPGtGiRAbb","Bebe Rexha","64M6ah0SkkRsnPGtGiRAbb.png","['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop']",82,"https://api.spotify.com/v1/artists/64M6ah0SkkRsnPGtGiRAbb",7069563,"1cTDcnHZz2sNCsmSXE6u47PMM9SY1Jaeb","https://drive.google.com/file/d/1cTDcnHZz2sNCsmSXE6u47PMM9SY1Jaeb"
"381","7FPkZue0zzjHaOPJb4WCw3","The Pigeon Detectives","7FPkZue0zzjHaOPJb4WCw3.png","['indie rock', 'leeds indie', 'modern rock', 'new rave', 'rock']",50,"https://api.spotify.com/v1/artists/7FPkZue0zzjHaOPJb4WCw3",177383,"1mN0K7rYAAFYOQ8Ey5RizEXOKZuEWil2f","https://drive.google.com/file/d/1mN0K7rYAAFYOQ8Ey5RizEXOKZuEWil2f"
"382","4iJLPqClelZOBCBifm8Fzv","Pierce The Veil","4iJLPqClelZOBCBifm8Fzv.png","['metalcore', 'modern rock', 'pop punk', 'rock']",73,"https://api.spotify.com/v1/artists/4iJLPqClelZOBCBifm8Fzv",1912353,"1m8XoXKHm0AG-Py5XsRDReReGwJzCrQL5","https://drive.google.com/file/d/1m8XoXKHm0AG-Py5XsRDReReGwJzCrQL5"
"383","3Yl4nkmEa8BSuGWbwhdLDq","G.R.L.","3Yl4nkmEa8BSuGWbwhdLDq.png","['dance pop', 'girl group', 'post-teen pop']",61,"https://api.spotify.com/v1/artists/3Yl4nkmEa8BSuGWbwhdLDq",330278,"1qVE9OYk8GecEYA9daI-NveN9PwGiLK0I","https://drive.google.com/file/d/1qVE9OYk8GecEYA9daI-NveN9PwGiLK0I"
"384","6sQVeggRv1AhrMzuCjhCZe","Jamie O'Neal","6sQVeggRv1AhrMzuCjhCZe.png","['contemporary country', 'country', 'country dawn', 'country road']",45,"https://api.spotify.com/v1/artists/6sQVeggRv1AhrMzuCjhCZe",108983,"1HnWTNvbgOZPsAT1TEfrICx7ZDl7ZAmj5","https://drive.google.com/file/d/1HnWTNvbgOZPsAT1TEfrICx7ZDl7ZAmj5"
"385","7F7zi7OcJYBOmSFZIYYFCR","Lila McCann","7F7zi7OcJYBOmSFZIYYFCR.png","['country', 'country dawn']",32,"https://api.spotify.com/v1/artists/7F7zi7OcJYBOmSFZIYYFCR",81096,"18EDny_yAOJRxEOrkogFXgn_dbZ6OX9XZ","https://drive.google.com/file/d/18EDny_yAOJRxEOrkogFXgn_dbZ6OX9XZ"
"386","2wSgVsgLUZeDJwoLcPO7ny","Pistol Annies","2wSgVsgLUZeDJwoLcPO7ny.png","['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",58,"https://api.spotify.com/v1/artists/2wSgVsgLUZeDJwoLcPO7ny",553064,"1zCRP3zc49CCjxPMiQJObFNQE4wL6b3ML","https://drive.google.com/file/d/1zCRP3zc49CCjxPMiQJObFNQE4wL6b3ML"
"387","3jOstUTkEu2JkjvRdBA5Gu","Weezer","3jOstUTkEu2JkjvRdBA5Gu.png","['alternative rock', 'modern power pop', 'modern rock', 'permanent wave', 'rock']",76,"https://api.spotify.com/v1/artists/3jOstUTkEu2JkjvRdBA5Gu",2585602,"1VsNg8c-V9_zEH3eUZDjLgAk7I49XKbaC","https://drive.google.com/file/d/1VsNg8c-V9_zEH3eUZDjLgAk7I49XKbaC"
"388","1Cs0zKBU1kc0i8ypK3B9ai","David Guetta","1Cs0zKBU1kc0i8ypK3B9ai.png","['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",90,"https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai",23875423,"1O82Hn03CTNRO1Ox4ORvrJ6ZIopk29J-d","https://drive.google.com/file/d/1O82Hn03CTNRO1Ox4ORvrJ6ZIopk29J-d"
"389","6x9fdTmlcJVJtChlLgT1G3","Steve Azar","6x9fdTmlcJVJtChlLgT1G3.png","['country', 'country road']",38,"https://api.spotify.com/v1/artists/6x9fdTmlcJVJtChlLgT1G3",14963,"1UgSj5bxxRoPDCjI3JNdkBNmVqa8fdPxg","https://drive.google.com/file/d/1UgSj5bxxRoPDCjI3JNdkBNmVqa8fdPxg"
"390","1LOB7jTeEV14pHai6EXSzF","Cash Cash","1LOB7jTeEV14pHai6EXSzF.png","['dance pop', 'edm', 'electro house', 'electropop', 'electropowerpop', 'pop', 'pop dance', 'pop edm', 'tropical house']",70,"https://api.spotify.com/v1/artists/1LOB7jTeEV14pHai6EXSzF",642753,"1cDjvJ9B8dHm8hPHS6U3qqfVcju152wLN","https://drive.google.com/file/d/1cDjvJ9B8dHm8hPHS6U3qqfVcju152wLN"
