id,track,artist_id,artist,album_id,album,release_date,link,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,genre
3VffiMehjhfqo7XZ5zGpCP,Wink,69Etpls5a2aATUkB6NInTY,Neal McCoy,1zSAYkmDy8ILP7aHvvPEON,No Doubt About It,1994-01-18,https://api.spotify.com/v1/tracks/3VffiMehjhfqo7XZ5zGpCP,0.708,0.852,4,-6.177,1,0.0302,0.0761,0.0,0.172,0.93,117.644,audio_features,spotify:track:3VffiMehjhfqo7XZ5zGpCP,https://api.spotify.com/v1/tracks/3VffiMehjhfqo7XZ5zGpCP,https://api.spotify.com/v1/audio-analysis/3VffiMehjhfqo7XZ5zGpCP,162467,4,country
0ogTZlmFqg5xyFCMpRAEb4,Grandpa (Tell Me 'Bout The Good Old Days),7MSTO40bsb3DOJQT6xLsIc,The Judds,5sUOntUxlMmGEND5wboCTq,Rockin' With The Rhythm,1985-10-30,https://api.spotify.com/v1/tracks/0ogTZlmFqg5xyFCMpRAEb4,0.56,0.239,4,-16.732,1,0.0347,0.473,1.37e-05,0.0565,0.601,201.672,audio_features,spotify:track:0ogTZlmFqg5xyFCMpRAEb4,https://api.spotify.com/v1/tracks/0ogTZlmFqg5xyFCMpRAEb4,https://api.spotify.com/v1/audio-analysis/0ogTZlmFqg5xyFCMpRAEb4,258333,4,country
3X7H1FAiWAW937WvsFeMhe,One Too Many,0u2FHSq3ln94y5Q57xazwf,Keith Urban,4F3rUFQcKJm6b1BsJRwAbf,THE SPEED OF NOW Part 1,2020-09-18,https://api.spotify.com/v1/tracks/3X7H1FAiWAW937WvsFeMhe,0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,audio_features,spotify:track:3X7H1FAiWAW937WvsFeMhe,https://api.spotify.com/v1/tracks/3X7H1FAiWAW937WvsFeMhe,https://api.spotify.com/v1/audio-analysis/3X7H1FAiWAW937WvsFeMhe,203893,4,country
5Pgwi0iizu96RHxJ4xL3SH,Strawberry Wine,0aqrM7Fo3Ml66Kc5JAzmjt,Deana Carter,3rVrwVrTgiFmCBZCmYBryn,Did I Shave My Legs For This?,1996-01-01,https://api.spotify.com/v1/tracks/5Pgwi0iizu96RHxJ4xL3SH,0.572,0.449,1,-6.566,1,0.0264,0.314,0.0,0.0301,0.207,122.632,audio_features,spotify:track:5Pgwi0iizu96RHxJ4xL3SH,https://api.spotify.com/v1/tracks/5Pgwi0iizu96RHxJ4xL3SH,https://api.spotify.com/v1/audio-analysis/5Pgwi0iizu96RHxJ4xL3SH,291533,3,country
3wjD3Ufjll7UKrEDPdGuX3,Maybe It Was Memphis,1SX44N5qjWuFcCK8WTO0c6,Pam Tillis,0zTzRgc57oSLwwErcfmMEz,Put Yourself In My Place,1990,https://api.spotify.com/v1/tracks/3wjD3Ufjll7UKrEDPdGuX3,0.495,0.695,9,-6.929,1,0.0318,0.437,0.00048,0.0734,0.496,73.656,audio_features,spotify:track:3wjD3Ufjll7UKrEDPdGuX3,https://api.spotify.com/v1/tracks/3wjD3Ufjll7UKrEDPdGuX3,https://api.spotify.com/v1/audio-analysis/3wjD3Ufjll7UKrEDPdGuX3,239173,4,country
0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,0hYxQe3AK5jBPCr5MumLHD,Sugarland,6tRJWFLsUW4HuiXHlOSnwf,The Incredible Machine,2010-01-01,https://api.spotify.com/v1/tracks/0JcKdUGNR7zI4jJDLyYXbi,0.702,0.795,1,-4.764,1,0.0568,0.329,0.0,0.0505,0.836,83.961,audio_features,spotify:track:0JcKdUGNR7zI4jJDLyYXbi,https://api.spotify.com/v1/tracks/0JcKdUGNR7zI4jJDLyYXbi,https://api.spotify.com/v1/audio-analysis/0JcKdUGNR7zI4jJDLyYXbi,247587,4,country
6F7UOC6fPWOkPqybOWBHSv,If I Was a Cowboy,66lH4jAE7pqPlOlzUKbwA0,Miranda Lambert,30ECcjA3lMZPRpdJDyHAnT,If I Was a Cowboy,2021-10-15,https://api.spotify.com/v1/tracks/6F7UOC6fPWOkPqybOWBHSv,0.575,0.644,6,-5.68,0,0.0309,0.271,0.0,0.131,0.626,80.07,audio_features,spotify:track:6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/tracks/6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/audio-analysis/6F7UOC6fPWOkPqybOWBHSv,195013,4,country
18BajNiyvH6GpYshB0unrm,Should've Been A Cowboy,2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,3UBjWaGRf6ppcvnJd9M9UC,Toby Keith 35 Biggest Hits,2008-01-01,https://api.spotify.com/v1/tracks/18BajNiyvH6GpYshB0unrm,0.585,0.793,7,-3.713,1,0.0322,0.351,0.0,0.3,0.732,133.839,audio_features,spotify:track:18BajNiyvH6GpYshB0unrm,https://api.spotify.com/v1/tracks/18BajNiyvH6GpYshB0unrm,https://api.spotify.com/v1/audio-analysis/18BajNiyvH6GpYshB0unrm,208413,4,country
2iCJEYdoYbCxFoUg8759nm,Except for Monday,0khzcQ6PQU5a6dl1Qss3pt,Lorrie Morgan,6pTicOdZqzOZgbvdB1AVyq,Something In Red,1991-04-09,https://api.spotify.com/v1/tracks/2iCJEYdoYbCxFoUg8759nm,0.658,0.6,7,-11.984,1,0.0326,0.0818,3.52e-06,0.0637,0.886,170.114,audio_features,spotify:track:2iCJEYdoYbCxFoUg8759nm,https://api.spotify.com/v1/tracks/2iCJEYdoYbCxFoUg8759nm,https://api.spotify.com/v1/audio-analysis/2iCJEYdoYbCxFoUg8759nm,176040,4,country
7GH8qNOm2gEKryVUyVzkmt,Delta Dawn,7dmeVSH4lJqxXU7C87dKIB,Tanya Tucker,6oaors3y98ssmPuvBcc343,Tanya Tucker / Super Hits,1972,https://api.spotify.com/v1/tracks/7GH8qNOm2gEKryVUyVzkmt,0.619,0.507,5,-7.677,1,0.0335,0.71,0.0,0.258,0.694,77.995,audio_features,spotify:track:7GH8qNOm2gEKryVUyVzkmt,https://api.spotify.com/v1/tracks/7GH8qNOm2gEKryVUyVzkmt,https://api.spotify.com/v1/audio-analysis/7GH8qNOm2gEKryVUyVzkmt,175200,4,country
0Xg68XXMRWzKQvD5S6BFvI,Dust On The Bottle,78OAtwN3XpjMcjibnF2Kw5,David Lee Murphy,1hB7vz3JKWZ2sKEPeVolH9,Out With A Bang,1994-01-01,https://api.spotify.com/v1/tracks/0Xg68XXMRWzKQvD5S6BFvI,0.736,0.614,11,-11.124,1,0.0389,0.0237,5.84e-06,0.292,0.858,99.942,audio_features,spotify:track:0Xg68XXMRWzKQvD5S6BFvI,https://api.spotify.com/v1/tracks/0Xg68XXMRWzKQvD5S6BFvI,https://api.spotify.com/v1/audio-analysis/0Xg68XXMRWzKQvD5S6BFvI,224667,4,country
4TCeFZNjGNQIpCuZmJkkE2,God's Country,1UTPBmNbXNTittyMJrNkvw,Blake Shelton,4Kd33JPxTOcjTM29FrKoyT,Fully Loaded: God's Country,2019-12-13,https://api.spotify.com/v1/tracks/4TCeFZNjGNQIpCuZmJkkE2,0.536,0.754,10,-5.102,1,0.0399,0.0597,4.92e-06,0.118,0.212,139.988,audio_features,spotify:track:4TCeFZNjGNQIpCuZmJkkE2,https://api.spotify.com/v1/tracks/4TCeFZNjGNQIpCuZmJkkE2,https://api.spotify.com/v1/audio-analysis/4TCeFZNjGNQIpCuZmJkkE2,204800,4,country
1dgWTMoHwTUnQhOQ8SR5fV,American Kids,3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,2R5PAxygJ4YeRuSwoalKam,The Big Revival,2014-09-22,https://api.spotify.com/v1/tracks/1dgWTMoHwTUnQhOQ8SR5fV,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,audio_features,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/tracks/1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/audio-analysis/1dgWTMoHwTUnQhOQ8SR5fV,182960,4,country
59kHPbwyyCApYA8RQQEuXm,Chattahoochee,4mxWe1mtYIYfP040G38yvS,Alan Jackson,79yCfWigSGt94zi1CIkkJZ,A Lot About Livin' (And A Little 'Bout Love),1992-10-09,https://api.spotify.com/v1/tracks/59kHPbwyyCApYA8RQQEuXm,0.606,0.706,0,-9.665,1,0.0379,0.362,0.0,0.16,0.819,174.533,audio_features,spotify:track:59kHPbwyyCApYA8RQQEuXm,https://api.spotify.com/v1/tracks/59kHPbwyyCApYA8RQQEuXm,https://api.spotify.com/v1/audio-analysis/59kHPbwyyCApYA8RQQEuXm,148160,4,country
4qkshp4FWe0msInDWTbBlR,God Blessed Texas,5CCf77sKGlTdfIiIDaVScj,Little Texas,49obO6YHUU4GwJ24g4zpaz,Rhino Hi-Five: Little Texas,2007-06-26,https://api.spotify.com/v1/tracks/4qkshp4FWe0msInDWTbBlR,0.648,0.766,9,-8.514,1,0.0326,0.232,1.54e-05,0.121,0.971,128.798,audio_features,spotify:track:4qkshp4FWe0msInDWTbBlR,https://api.spotify.com/v1/tracks/4qkshp4FWe0msInDWTbBlR,https://api.spotify.com/v1/audio-analysis/4qkshp4FWe0msInDWTbBlR,208733,4,country
19ZzEzb4BVK1wVO4brrmZz,Beers On Me,7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,5MCXOrCsU3R1xQ3kLI4oXM,Beers On Me,2021-07-29,https://api.spotify.com/v1/tracks/19ZzEzb4BVK1wVO4brrmZz,0.59,0.846,4,-4.251,1,0.0396,0.182,0.0,0.53,0.733,146.028,audio_features,spotify:track:19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/tracks/19ZzEzb4BVK1wVO4brrmZz,https://api.spotify.com/v1/audio-analysis/19ZzEzb4BVK1wVO4brrmZz,174681,4,country
3xdjjKMcMOFgo1eQrfbogM,Wagon Wheel,7FY5V3XMwlNBPitEjXowHQ,Darius Rucker,6cowf7fdb5dgKoglTekOK8,True Believers,2013-01-01,https://api.spotify.com/v1/tracks/3xdjjKMcMOFgo1eQrfbogM,0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,audio_features,spotify:track:3xdjjKMcMOFgo1eQrfbogM,https://api.spotify.com/v1/tracks/3xdjjKMcMOFgo1eQrfbogM,https://api.spotify.com/v1/audio-analysis/3xdjjKMcMOFgo1eQrfbogM,298373,4,country
5JWuz7zukN8z9JLNm29U5K,Have You Forgotten?,4zIBkSJcqRp4ADuFI94WvO,Darryl Worley,0prhHOpBsrLRtf1fvv5dEg,Have You Forgotten?,2003-01-01,https://api.spotify.com/v1/tracks/5JWuz7zukN8z9JLNm29U5K,0.478,0.625,7,-5.975,1,0.0341,0.0515,0.0,0.116,0.343,160.196,audio_features,spotify:track:5JWuz7zukN8z9JLNm29U5K,https://api.spotify.com/v1/tracks/5JWuz7zukN8z9JLNm29U5K,https://api.spotify.com/v1/audio-analysis/5JWuz7zukN8z9JLNm29U5K,242293,4,country
6aUhfNWYnMThF3TGtuYUUu,How Country Feels,56x8mYvS3cyDGAi8N2FxbB,Randy Houser,4BVzcXLDJ8pRtJttQiU3G6,How Country Feels,2013-01-22,https://api.spotify.com/v1/tracks/6aUhfNWYnMThF3TGtuYUUu,0.678,0.839,7,-3.617,1,0.0394,0.0379,0.0,0.0742,0.772,104.952,audio_features,spotify:track:6aUhfNWYnMThF3TGtuYUUu,https://api.spotify.com/v1/tracks/6aUhfNWYnMThF3TGtuYUUu,https://api.spotify.com/v1/audio-analysis/6aUhfNWYnMThF3TGtuYUUu,185907,4,country
1mICUTQCbRkAvGmO0cwoAz,Blame It on Your Heart,6SFUC6ORDCIBqPssCBpeHT,Patty Loveless,4ZyxBpJuAeEcrW2waHYuiB,Only What I Feel,1993-04-20,https://api.spotify.com/v1/tracks/1mICUTQCbRkAvGmO0cwoAz,0.624,0.808,8,-7.739,1,0.0472,0.643,0.0,0.0914,0.88,149.522,audio_features,spotify:track:1mICUTQCbRkAvGmO0cwoAz,https://api.spotify.com/v1/tracks/1mICUTQCbRkAvGmO0cwoAz,https://api.spotify.com/v1/audio-analysis/1mICUTQCbRkAvGmO0cwoAz,212648,4,country
7vF3xkCMvZjAe2nTWY0uQZ,Made For You,1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,6DcjgwmNJdsl2BODdwPOH6,Greetings From...Jake,2019-03-29,https://api.spotify.com/v1/tracks/7vF3xkCMvZjAe2nTWY0uQZ,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,audio_features,spotify:track:7vF3xkCMvZjAe2nTWY0uQZ,https://api.spotify.com/v1/tracks/7vF3xkCMvZjAe2nTWY0uQZ,https://api.spotify.com/v1/audio-analysis/7vF3xkCMvZjAe2nTWY0uQZ,238400,4,country
7GAaTpSoTWUTbP2Yxlt4Hd,Need You Now,32WkQRZEVKSzVAAYqukAEA,Lady A,5RypFF6rN9MUxFe4aAWA28,Need You Now,2010-01-01,https://api.spotify.com/v1/tracks/7GAaTpSoTWUTbP2Yxlt4Hd,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,audio_features,spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,https://api.spotify.com/v1/tracks/7GAaTpSoTWUTbP2Yxlt4Hd,https://api.spotify.com/v1/audio-analysis/7GAaTpSoTWUTbP2Yxlt4Hd,236440,4,country
5NhZkLMccDVhxocmVHDu4G,Livin' Our Love Song,6vgqbvuLEUcrg7SB1kRTYE,Jason Michael Carroll,30g7ojYHNfNNJVmViRxd5O,Waitin' In The Country,2007-02-06,https://api.spotify.com/v1/tracks/5NhZkLMccDVhxocmVHDu4G,0.488,0.855,7,-3.417,1,0.0399,0.287,0.0,0.132,0.799,148.971,audio_features,spotify:track:5NhZkLMccDVhxocmVHDu4G,https://api.spotify.com/v1/tracks/5NhZkLMccDVhxocmVHDu4G,https://api.spotify.com/v1/audio-analysis/5NhZkLMccDVhxocmVHDu4G,231467,4,country
7yYWlhU8uy27bLV6gxPcFD,Goodbye Says It All,4mOt6H7OnuqLnQrm1Bboc6,BlackHawk,6cr3RXPCo3aowqiWSPsW6v,Blackhawk,1994,https://api.spotify.com/v1/tracks/7yYWlhU8uy27bLV6gxPcFD,0.646,0.479,8,-9.823,1,0.0265,0.056,0.0,0.0517,0.675,137.703,audio_features,spotify:track:7yYWlhU8uy27bLV6gxPcFD,https://api.spotify.com/v1/tracks/7yYWlhU8uy27bLV6gxPcFD,https://api.spotify.com/v1/audio-analysis/7yYWlhU8uy27bLV6gxPcFD,204160,4,country
38CnG9HxpVtqXVqpESBr6H,Too Much Fun,1mQ9wgWshECdFsDbT7ATzT,Daryle Singletary,6d8s6lmfqYvcrp4GC5n6E0,Daryle Singletary,1995-05-20,https://api.spotify.com/v1/tracks/38CnG9HxpVtqXVqpESBr6H,0.681,0.888,7,-4.635,1,0.0656,0.124,1.46e-06,0.573,0.797,151.785,audio_features,spotify:track:38CnG9HxpVtqXVqpESBr6H,https://api.spotify.com/v1/tracks/38CnG9HxpVtqXVqpESBr6H,https://api.spotify.com/v1/audio-analysis/38CnG9HxpVtqXVqpESBr6H,164165,4,country
1G60o2g78glgxC0No8SsvQ,When You Say Nothing at All,0bc7dhY6YXL35m1G0jVwuW,Keith Whitley,3hDqwanFIlVP5dRMWj8dhZ,Don't Close Your Eyes,1988-05-30,https://api.spotify.com/v1/tracks/1G60o2g78glgxC0No8SsvQ,0.666,0.296,3,-15.412,1,0.0247,0.691,3.82e-06,0.0552,0.393,80.007,audio_features,spotify:track:1G60o2g78glgxC0No8SsvQ,https://api.spotify.com/v1/tracks/1G60o2g78glgxC0No8SsvQ,https://api.spotify.com/v1/audio-analysis/1G60o2g78glgxC0No8SsvQ,223733,4,country
4s9JGX0flu9KcxZziV3I0C,Why Didn't I Think Of That,4epBFW4UHEmgjIK5xOrBhk,Doug Stone,5V2NFd4yanQJkwbdBOVMok,Super Hits,1990,https://api.spotify.com/v1/tracks/4s9JGX0flu9KcxZziV3I0C,0.758,0.596,2,-7.468,1,0.0281,0.44,1.86e-05,0.132,0.859,121.207,audio_features,spotify:track:4s9JGX0flu9KcxZziV3I0C,https://api.spotify.com/v1/tracks/4s9JGX0flu9KcxZziV3I0C,https://api.spotify.com/v1/audio-analysis/4s9JGX0flu9KcxZziV3I0C,191440,4,country
50PU05RTGva8laKDwxED9Y,Louisiana Saturday Night,1fMdO9vLUd6wW4jbMeNiup,Mel McDaniel,3F88UQZzP3fmw2p3m2j9l5,I'm Countryfied,1980-11-10,https://api.spotify.com/v1/tracks/50PU05RTGva8laKDwxED9Y,0.686,0.622,2,-7.31,1,0.0857,0.532,0.0,0.0511,0.982,163.245,audio_features,spotify:track:50PU05RTGva8laKDwxED9Y,https://api.spotify.com/v1/tracks/50PU05RTGva8laKDwxED9Y,https://api.spotify.com/v1/audio-analysis/50PU05RTGva8laKDwxED9Y,144187,4,country
7EeTwuxEO4JXNbQP7nhrDB,Trashy Women - Remastered Version,1YPIe9qIMa99O0a0OW47Be,Confederate Railroad,5JrXdrAhCRrgEyRmTFWuWA,Confederate Railroad,1992-04-28,https://api.spotify.com/v1/tracks/7EeTwuxEO4JXNbQP7nhrDB,0.639,0.795,9,-6.634,1,0.0344,0.0452,0.0,0.121,0.864,142.566,audio_features,spotify:track:7EeTwuxEO4JXNbQP7nhrDB,https://api.spotify.com/v1/tracks/7EeTwuxEO4JXNbQP7nhrDB,https://api.spotify.com/v1/audio-analysis/7EeTwuxEO4JXNbQP7nhrDB,194800,4,country
05ZACkzW8YbRq3eFgIfSNB,Springsteen,2IvkS5MXK0vPGnwyJsrEyV,Eric Church,5dtw6CoMhbrSj01YUvdQOF,Chief,2011-01-01,https://api.spotify.com/v1/tracks/05ZACkzW8YbRq3eFgIfSNB,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,audio_features,spotify:track:05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/tracks/05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/audio-analysis/05ZACkzW8YbRq3eFgIfSNB,263387,4,country
6XD3HMATLswheYevIfKkSi,All Over The Road,070kGpqtESdDsLb3gdMIyx,Easton Corbin,48vOVvwuTXRNdiaW8NpAJ3,All Over The Road,2012-01-01,https://api.spotify.com/v1/tracks/6XD3HMATLswheYevIfKkSi,0.491,0.841,5,-3.579,1,0.0421,0.0471,0.0,0.0886,0.721,199.851,audio_features,spotify:track:6XD3HMATLswheYevIfKkSi,https://api.spotify.com/v1/tracks/6XD3HMATLswheYevIfKkSi,https://api.spotify.com/v1/audio-analysis/6XD3HMATLswheYevIfKkSi,163067,4,country
00KyYtT6NaXwbPecina5Pj,Famous Friends,4BYxqVkZyFjtik7crYLg5Q,Chris Young,4WyhB7bn1Dy3w7GBWUAO1a,Famous Friends,2021-08-06,https://api.spotify.com/v1/tracks/00KyYtT6NaXwbPecina5Pj,0.535,0.859,6,-2.922,1,0.0344,0.0528,0.0,0.32,0.698,102.008,audio_features,spotify:track:00KyYtT6NaXwbPecina5Pj,https://api.spotify.com/v1/tracks/00KyYtT6NaXwbPecina5Pj,https://api.spotify.com/v1/audio-analysis/00KyYtT6NaXwbPecina5Pj,166507,4,country
41EYTKX66PslehSVrFdT4p,Just Got Paid,1efrXlPhLKv7PvgUxVcqIS,Emerson Drive,43I5da9FsO5JYHrDHx4NmC,Just Got Paid,2017-05-26,https://api.spotify.com/v1/tracks/41EYTKX66PslehSVrFdT4p,0.608,0.798,10,-5.823,1,0.051,0.0858,0.0,0.0799,0.672,172.078,audio_features,spotify:track:41EYTKX66PslehSVrFdT4p,https://api.spotify.com/v1/tracks/41EYTKX66PslehSVrFdT4p,https://api.spotify.com/v1/audio-analysis/41EYTKX66PslehSVrFdT4p,180693,4,country
4u26EevCNXMhlvE1xFBJwX,If I Die Young,75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,3dASAcs9QOsmoSLhHjEhCu,The Band Perry,2010-01-01,https://api.spotify.com/v1/tracks/4u26EevCNXMhlvE1xFBJwX,0.606,0.497,4,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739,audio_features,spotify:track:4u26EevCNXMhlvE1xFBJwX,https://api.spotify.com/v1/tracks/4u26EevCNXMhlvE1xFBJwX,https://api.spotify.com/v1/audio-analysis/4u26EevCNXMhlvE1xFBJwX,222773,4,country
28RV5zuHGITT0rvh4NJM6W,This Cowboy's Hat,4K3DSWzghkGUcQOEZG9gpo,Chris LeDoux,0TvkeMhg5jqTfqF1Wp0VOY,Used To Want To Be A Cowboy,1982-01-01,https://api.spotify.com/v1/tracks/28RV5zuHGITT0rvh4NJM6W,0.493,0.297,6,-14.838,0,0.0487,0.403,0.0,0.145,0.436,90.273,audio_features,spotify:track:28RV5zuHGITT0rvh4NJM6W,https://api.spotify.com/v1/tracks/28RV5zuHGITT0rvh4NJM6W,https://api.spotify.com/v1/audio-analysis/28RV5zuHGITT0rvh4NJM6W,245173,4,country
0Ib7ZfLQBHxIzwYb0tsQOh,I'll Leave This World Loving You,4uaaRGr9KMfYPDaUnBIngc,Ricky Van Shelton,3W8gXYnEMUfIbv53cfVh7l,Super Hits,1987,https://api.spotify.com/v1/tracks/0Ib7ZfLQBHxIzwYb0tsQOh,0.615,0.38,5,-11.465,1,0.0245,0.489,0.000382,0.24,0.503,87.315,audio_features,spotify:track:0Ib7ZfLQBHxIzwYb0tsQOh,https://api.spotify.com/v1/tracks/0Ib7ZfLQBHxIzwYb0tsQOh,https://api.spotify.com/v1/audio-analysis/0Ib7ZfLQBHxIzwYb0tsQOh,186133,4,country
1pZbQrvzJExLxvhYcrsYdG,Holes In The Floor Of Heaven,45S8rtgQSxj1a0tzCNhSeD,Steve Wariner,0T5StT6vxkDLKnI2HwGduJ,Burnin' The Roadhouse Down,1998-01-01,https://api.spotify.com/v1/tracks/1pZbQrvzJExLxvhYcrsYdG,0.66,0.34,1,-10.113,1,0.027,0.54,0.0,0.0804,0.384,108.946,audio_features,spotify:track:1pZbQrvzJExLxvhYcrsYdG,https://api.spotify.com/v1/tracks/1pZbQrvzJExLxvhYcrsYdG,https://api.spotify.com/v1/audio-analysis/1pZbQrvzJExLxvhYcrsYdG,288373,4,country
0VWPd2zYt1430jL6XtUjep,Bop,55yEsJBqyn27JPsw5hHzqi,Dan Seals,7fAh0pvsmKl2HbkuUmoiMI,Won't Be Blue Anymore,1985-01-01,https://api.spotify.com/v1/tracks/0VWPd2zYt1430jL6XtUjep,0.805,0.575,1,-11.882,1,0.0304,0.346,0.0,0.109,0.975,123.203,audio_features,spotify:track:0VWPd2zYt1430jL6XtUjep,https://api.spotify.com/v1/tracks/0VWPd2zYt1430jL6XtUjep,https://api.spotify.com/v1/audio-analysis/0VWPd2zYt1430jL6XtUjep,226267,4,country
52PGtJuGEFNVOnRdLac1Av,No One Else On Earth,4yiXkMbxDIZ3jgEG89NSC1,Wynonna,0Os3wFj7ETGkON922FncBo,Collection,1997-04-08,https://api.spotify.com/v1/tracks/52PGtJuGEFNVOnRdLac1Av,0.775,0.861,0,-7.113,1,0.0295,0.188,4.2e-06,0.199,0.964,98.649,audio_features,spotify:track:52PGtJuGEFNVOnRdLac1Av,https://api.spotify.com/v1/tracks/52PGtJuGEFNVOnRdLac1Av,https://api.spotify.com/v1/audio-analysis/52PGtJuGEFNVOnRdLac1Av,255400,4,country
2GgIDaPLsowybB3WgxLWUj,Pickin' Wildflowers,4AgQTHagFdBq8VL791lSXz,Keith Anderson,3r8vRtmMzWdLYUQCgMk12y,Three Chord Country and American Rock & Roll,2005,https://api.spotify.com/v1/tracks/2GgIDaPLsowybB3WgxLWUj,0.561,0.716,8,-3.341,1,0.0291,0.0353,0.0,0.122,0.667,152.089,audio_features,spotify:track:2GgIDaPLsowybB3WgxLWUj,https://api.spotify.com/v1/tracks/2GgIDaPLsowybB3WgxLWUj,https://api.spotify.com/v1/audio-analysis/2GgIDaPLsowybB3WgxLWUj,185920,4,country
7dFSHwa7BNZvWlOuYsvFpy,Red High Heels,021hNAnkFIbyFyL97br6NB,Kellie Pickler,5bFtvUDukm5P0idSnW7M7n,Small Town Girl,2006-10-31,https://api.spotify.com/v1/tracks/7dFSHwa7BNZvWlOuYsvFpy,0.626,0.842,5,-3.74,1,0.0337,0.13,0.0,0.0734,0.54,115.72,audio_features,spotify:track:7dFSHwa7BNZvWlOuYsvFpy,https://api.spotify.com/v1/tracks/7dFSHwa7BNZvWlOuYsvFpy,https://api.spotify.com/v1/audio-analysis/7dFSHwa7BNZvWlOuYsvFpy,222853,4,country
6gcNSi6b9gvDBjYO059lrF,Outskirts of Heaven,7tkwiWhGKSuQV8LwPWceWN,Craig Campbell,3z4mJYzha57sn2r4NtkyaP,See You Try,2018-06-08,https://api.spotify.com/v1/tracks/6gcNSi6b9gvDBjYO059lrF,0.497,0.434,0,-5.73,1,0.0296,0.333,3.11e-06,0.108,0.266,115.749,audio_features,spotify:track:6gcNSi6b9gvDBjYO059lrF,https://api.spotify.com/v1/tracks/6gcNSi6b9gvDBjYO059lrF,https://api.spotify.com/v1/audio-analysis/6gcNSi6b9gvDBjYO059lrF,244267,3,country
5UzU0qw21okODBNUnxptVo,"Lover, Lover",0RKP52f5PNDCRZ9Luq2Sr7,Jerrod Niemann,3VzLXlCQo9voFegEhlJPd9,Judge Jerrod & The Hung Jury,2010-07-13,https://api.spotify.com/v1/tracks/5UzU0qw21okODBNUnxptVo,0.879,0.567,7,-6.509,1,0.0588,0.186,0.0,0.622,0.948,112.473,audio_features,spotify:track:5UzU0qw21okODBNUnxptVo,https://api.spotify.com/v1/tracks/5UzU0qw21okODBNUnxptVo,https://api.spotify.com/v1/audio-analysis/5UzU0qw21okODBNUnxptVo,193733,4,country
0Iuw6WPws324i7G7sCejTX,We Didn't Have Much,30e8DmahrEamvLbFRPdWmk,Justin Moore,1rW4SdSGRziYMzyteohUwP,Straight Outta The Country,2021-04-23,https://api.spotify.com/v1/tracks/0Iuw6WPws324i7G7sCejTX,0.469,0.673,6,-8.015,1,0.0337,0.418,1.41e-05,0.119,0.578,175.954,audio_features,spotify:track:0Iuw6WPws324i7G7sCejTX,https://api.spotify.com/v1/tracks/0Iuw6WPws324i7G7sCejTX,https://api.spotify.com/v1/audio-analysis/0Iuw6WPws324i7G7sCejTX,174838,4,country
6JCKHmZ30oadQW44GzsdNB,Only Here For A Little While,3cMyqwpNT2D8f0WuaRzzZX,Billy Dean,23dwTNazk2yGjtVSMzgxBH,Young Man,1990-01-01,https://api.spotify.com/v1/tracks/6JCKHmZ30oadQW44GzsdNB,0.671,0.339,9,-16.098,1,0.0247,0.142,0.0,0.293,0.847,86.292,audio_features,spotify:track:6JCKHmZ30oadQW44GzsdNB,https://api.spotify.com/v1/tracks/6JCKHmZ30oadQW44GzsdNB,https://api.spotify.com/v1/audio-analysis/6JCKHmZ30oadQW44GzsdNB,214467,4,country
7CX9JYwpiObnYl2NzFqj4c,Smoky Mountain Rain,6Sb8EHpZvyjSTT5KD9DjUZ,Ronnie Milsap,4b0sw95Vt99uO0X2W67PUS,The Best Of Ronnie Milsap,2019-06-28,https://api.spotify.com/v1/tracks/7CX9JYwpiObnYl2NzFqj4c,0.554,0.577,7,-8.62,1,0.0282,0.0165,2.91e-05,0.0719,0.479,140.277,audio_features,spotify:track:7CX9JYwpiObnYl2NzFqj4c,https://api.spotify.com/v1/tracks/7CX9JYwpiObnYl2NzFqj4c,https://api.spotify.com/v1/audio-analysis/7CX9JYwpiObnYl2NzFqj4c,223293,4,country
